product_name,product_url,product_type,clean_ingreds,price,descriere
Elemis Pro-Definition Facial Oil 15ml,https://www.lookfantastic.com/elemis-pro-definition-facial-oil-15ml/11410836.html,Oil,"['capric triglyceride', 'simmondsia chinensis leaf extract', 'prunus amygdalus dulcis', 'sesamium indicum seed oil', 'oenothera biennis flower extract', 'phospholipid', 'glycine soja extract', 'isopropyl palmitate', 'parfum', 'perilla ocymoides leaf extract', 'glycolipids', 'lecithin', 'glycine soja extract', 'opuntia ficus-indica stem extract', 'linalool', 'limonene', 'citronellol', 'tocopherol', 'helianthus annuus seed oil', 'swertia chirata extract', 'citral', 'boswellia carterii oil', 'cymbopogon martini oil', 'salvia sclarea', 'rubus idaeus extract']",£67.00,"Dezvăluie un ten regenerat cu uleiul facial pro-definiție TheElemis;O formulă iluminatoare, anti-îmbătrânire creată pentru tipurile de piele matură.Un amestec de primrose de seară și organic Barbary Fig Block Block în umiditate și asigură o hidratare de lungă durată.Liniile fine și ridurile sunt vizibile reduse, lăsând viziunea netedă, tonifiată și tinerească.Așteptați -vă pielea luminoasă."
First Aid Beauty Ultra Repair Oat & Cannabis Sativa Seed Oil 30ml,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-oat-cannabis-sativa-seed-oil-30ml/12190345.html,Oil,"['simmondsia chinensis leaf extract', 'isodecyl neopentanoate', 'colloidal oatmeal', 'cannabis sativa extract', 'borago officinalis seed oil', 'rosmarinus officinalis extract', 'persea gratissima oil', 'butyrospermum parkii', 'oryza sativa bran', 'camellia sinensis extract', 'ribes nigrum bud oil', 'chlorella vulgaris extract', 'panax ginseng root extract', 'chrysanthemum parthenium (feverfew) extract', 'glycyrrhiza glabra root extract', 'arnica montana extract', 'glycerin', 'vitis vinifera extract', 'tocopheryl acetate', 'ricinoleth-40', 'butylene glycol', 'leuconostoc/radish root ferment filtrate', 'phenoxyethanol', 'edta', 'citric acid', 'limonene', 'linalool']",£30.00,Eroare la Extragerea Descritii: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/first-aid-beauty-ultra-repair-oat-cannabis-sativa-seed-oil-30ml/12190345/
Estée Lauder Revitalizing Supreme+ Nourishing and Hydrating Dual Phase Treatment Oil 30ml,https://www.lookfantastic.com/estee-lauder-revitalizing-supreme-nourishing-and-hydrating-dual-phase-treatment-oil/11794035.html,Oil,"['neopentyl glycol diheptanoate', 'dicaprylyl carbonate', 'hydrogenated polyisobutene', 'glycerin', 'glycereth-26', 'propanediol', 'oenothera biennis flower extract', 'limnanthes alba seed oil', 'camelina sativa seed oil', 'prunus armeniaca fruit extract', 'mangifera indica extract', 'pyrus malus flower extract', 'lens esculenta (lentil) fruit extract', 'sigesbeckia orientalis extract', 'sucrose', 'algae extract', 'moringa oleifera seed oil', 'castor oil', 'peg-75', 'sorbitol', 'caprylyl glycol', 'sodium chloride', 'laminaria digitata extract', 'sodium hyaluronate', 'opuntia tuna extract', 'caffeinee', 'tocopheryl acetate', 'simmondsia chinensis leaf extract', 'citrullus lanatus fruit extract', 'choleth-24', 'acetyl hexapeptide-8', 'isoceteth-20', 'ceteth-24', 'hexylene glycol', 'sodium lactate', 'sodium pca', 'butylene glycol', 'tetradecyl aminobutyroylvalylaminobutyric urea trifluoroacetate', 'sodium citrate', 'parfum', 'citric acid', 'bht', 'potassium sorbate', 'phenoxyethanol', 'chlorphenesin', 'ci 15985']",£44.10,Eroare La Extragerea Descriere: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/estee-lauder-revitalizing-supreme-nourishing-and-hydrating-dual-fase-tretment-oil/11794035/
Bobbi Brown Extra Face Oil 30ml,https://www.lookfantastic.com/bobbi-brown-extra-face-oil-30ml/11511541.html,Oil,"['olea europaea fruit oil', 'sesamium indicum seed oil', 'prunus amygdalus dulcis', 'simmondsia chinensis leaf extract', 'tocopherol', 'citrus aurantium amara flower water', 'pogostemon cablin flower extract', 'lavandula angustifolia', 'sandalwood', 'linalool', 'limonene', 'benzyl cinnamate', 'geraniol', 'farnesol', 'phenoxyethanol']",£46.50,"Înmoaie și întinerește tenul tău cu uleiul facial de condiționare a lui Bobbi Brown, conceput pentru a scoate la iveală o strălucire mai luminoasă.Se mândrește cu un amestec bogat de uleiuri de migdale dulci, susan, jojoba, măsline și vitamina E, toate care se reunesc pentru a promova un aspect și senzație condiționată.Uleiul este formulat cu atenție pentru a se scufunda rapid în piele, fără a lăsa în urmă vreo grăsime nedorită, ceea ce îl face un produs ușor perfect pentru stratificare.Finalizat cu un parfum înălțător format din uleiuri esențiale naturale, mirosul uleiului de față cuprinde un amestec de lemn de santal, lavandă, patchouli și neroli."
Manuka Doctor ApiRefine Shake and Roll Lip Oil 10ml,https://www.lookfantastic.com/manuka-doctor-apirefine-shake-and-roll-lip-oil-10ml/11678547.html,Oil,"['castor oil', 'oleic/linoleic/linolenic polyglycerides', 'limnanthes alba seed oil', 'ethylhexyl palmitate', 'prunus amygdalus dulcis', 'rubus idaeus extract', 'tocopherol', 'glycerin', 'cetearyl ethylhexanoate', 'limonene', 'parfum', 'sorbitan isostearate', 'citric acid', 'trihydroxystearin', 'portulaca pilosa extract', 'benzyl alcohol', 'leptospermum scoparium leaf extract', 'linalool', 'combretum farinosum flower nectar', 'sucrose cocoate', 'sodium hyaluronate', 'palmitoyl tripeptide-38', 'glucomannan', 'ci 45410']",£16.99,Eroare La Extragerea Descriții: 404 Eroare client: Nu este găsit pentru URL: https://www.lookfantastic.com/p/manuka-doctor-apirefine-hake-and-rmoll-lip-oil-10ml/11678547/
Darphin Rose Hydra-Nourishing Aromatic Care Oil 15ml,https://www.lookfantastic.com/darphin-rose-hydra-nourishing-aromatic-care-oil-15ml/12042469.html,Oil,"['sesamium indicum seed oil', 'helianthus annuus seed oil', 'macadamia ternifolia seed oil', 'limnanthes alba seed oil', 'prunus amygdalus dulcis', 'simmondsia chinensis leaf extract', 'isopropyl jojobate', 'simmondsia chinensis leaf extract', 'oenothera biennis flower extract', 'rosa canina flower oil', 'rosa damascena', 'rosa damascena', 'capric triglyceride', 'rosa centifolia flower water', 'daucus carota sativa extract', 'rosmarinus officinalis extract', 'citrus aurantium amara flower water', 'pogostemon cablin flower extract', 'ferula galbaniflua resin oil', 'cymbopogon nardus oil', 'dipteryx odorata bean extract', 'vaccinium myrtillus extract', 'zea mays oil', 'hydrogenated olus oil', 'cananga odorata flower oil', 'pelargonium graveolens extract', 'rosa damascena', 'salicornia herbacea extract', 'tocopherol', 'lavandulastoechas extract', 'hibiscus abelmoschus extract', 'coumarin', 'geraniol', 'citral', 'citronellol', 'benzyl benzoate', 'linalool', 'farnesol']",£42.00,"Trandafir de trandafir hidra, îngrijire de îngrijire aromatică Uleiis Un elixir de ulei hrănitor care promovează un ten moale, suplu și strălucitor. Providarea îngrijirii esențiale pentru pielea uscată, textura de ulei non-grasă, ușor absorbită, este extrem de compatibilă cu pielea și se topește pentru a elibera ingredientele sale de origine naturală 100%, incluzând un unic de trandafir de trandafir, de tipul de trandafir, și de a fi unic de trandafir, și de a fi unic de trandafir, și de a fi unic de trandafir de trandafir, și de a se adresa semnalului de trandafiri de trandadeshidratare.Uleiul de față care hrănesc hidra va lăsa pielea să se simtă super-moale și suplă cu radianță restabilită."
Rodial Pink Diamond Oil 30ml,https://www.lookfantastic.com/rodial-pink-diamond-oil-30ml/12609066.html,Oil,"['cyclopentasiloxane', 'c15-19 alkane', 'dimethiconol', 'ascorbyl tetraisopalmitate', 'capric triglyceride', 'oryza sativa bran', 'prunus amygdalus dulcis', 'tocopheryl acetate', 'brassica campestris', 'parfum', 'glycyrrhiza glabra root extract', 'polyglyceryl-3 diisostearate', 'spilanthes acmella flower extract', 'citronellol', 'althaea officinalis root extract', 'oryza sativa bran', 'alpha-isomethyl ionone', 'limonene', 'geraniol', 'polymethylsilsesquioxane', 'diamond']",£75.00,"Cu o textură mătăsoasă, ușoară, un diamant roz terodial se scufundă nepăsător în piele, lăsându -vă cu o suprafață naturală catifelată, care este vizibil mai radiantă.Cu proprietăți puternice de întinerire, uleiul vă ajută să oferiți feței un aspect mai ridicat, care pare pompier și mai neted.Amestecat cu un complex inovator de ridicare de 2% realizat dintr -un cocktail de activi, uleiul diminuează aspectul liniilor fine pentru un finisaj care pare mai clar pentru o iluzie mai tinerească.Vitaminele C și E au adăugat să vă luminați strălucirea naturală în timp ce susțineți colagenul normal pe pielea dvs., oferindu -vă o senzație mai elastică pentru un plus de primăvară și săritură."
La Roche-Posay Anthelios Anti-Shine Sun Protection Invisible SPF50+ Face Mist 75ml,https://www.lookfantastic.com/la-roche-posay-anthelios-anti-shine-sun-protection-invisible-spf50-face-mist-75ml/11393009.html,Mist,"['butane', 'homosalate', 'octocrylene', 'glycerin', 'dimethicon', 'ethylhexyl salicylate', 'dicaprylyl carbonate', 'nylon 12', 'diisopropyl sebacate', 'butyl methoxydibenzoylmethane', 'styrene/acrylates', 'p-anisic acid', 'caprylyl glycol', 'carnosine', 'cyclohexasiloxane', 'disodium edta', 'drometrizole trisiloxane', 'ethylhexyl triazone', 'methyl methacrylate crosspolymer', 'peg-32', 'peg-8 laurate', 'phenoxyethanol', 'poly c10-30 alkyl acrylate', 'polyglyceryl-6 polyricinoleate', 'sodium chloride', 'sodium hyaluronate', 'tocopherol', 'parfum']",£14.00,"Formulată special pentru tipuri de piele uleioase și predispuse la cusur, La Roche-Posay’ S Anthelios invizibil anti-strălucitor SPF50+ Mist oferă o protecție UVA și UVB ridicată, contribuind în același timp la minimizarea aspectului de strălucire nedorită.Îmbogățit cu Airlilium, spray -ul acționează ca un film de protecție peste piele care permite încă pielii tale să respire.Spritz pe pielea goală sau peste machiaj pentru o protecție de lungă durată, care poate fi completată pe parcursul zilei."
PIXI Glow Mist 80ml,https://www.lookfantastic.com/pixi-glow-mist-80ml/11105029.html,Mist,"['olea europaea fruit oil', 'dipropylene glycol', 'butylene glycol', 'propolis extract', 'niacinamide', 'argania spinosa extract', 'aloe barbadenis extract', 'betaine', 'sodium hyaluronate', 'peg/ppg-17/6 copolymer', 'panthenol', 'carthamus tinctorius extract', 'persea gratissima oil', 'oenothera biennis flower extract', 'rosa canina flower oil', 'simmondsia chinensis leaf extract', 'macadamia ternifolia seed oil', '1,2-hexanediol', 'caprylyl glycol', 'illicium verum fruit extract', 'adenosine', 'rosa damascena', 'tagetes minuta flower oil', 'mentha arvensis leaf oil', 'elettaria cardamomum seed oil', 'thymus vulgaris leaf extract', 'eugenia', 'melaleuca alternifolia leaf extract', 'vetiveria zizanoides root oil', 'cymbopogon schoenanthus oil', 'pelargonium graveolens extract', 'lavandula angustifolia', 'citrus limon juice extract', 'citrus aurantium dulcis']",£16.00,"Hrăniți pielea cu ceața de strălucire pixi, un spray infuzat de piele conceput pentru a hidrata și a ilumina tenul.Îmbogățit cu treisprezece uleiuri naturale, ceața poate fi folosită înainte de a se machia pentru a revitaliza pielea sau pentru a stabili machiajul și a da un finisaj rouă. Formula răcoritoare conține aloe vera și extracte de fructe pentru a calma tenul și a promova un aspect mai radiant.Propolis și blocarea uleiului de argan în umiditate pentru a crea o strălucire durabilă."
Garnier Ambre Solaire Sensitive Hydrating Hypoallergenic Face Sun Cream Mist SPF50 75ml,https://www.lookfantastic.com/ambre-solaire-sensitive-hydrating-hypoallergenic-face-sun-cream-mist-spf50-75ml/11469198.html,Mist,"['butane', 'homosalate', 'octocrylene', 'glycerin', 'dimethicon', 'ethylhexyl salicylate', 'dicaprylyl carbonate', 'nylon 12', 'diisopropyl sebacate', 'butyl methoxydibenzoylmethane', 'styrene/acrylates', 'copolymer', 'p-anisic acid', 'cyclohexasiloxane', 'tocopherol', 'sodium chloride', 'sodium hyaluronate', 'phenoxyethanol', 'thermus thermophillus ferment', 'peg-32', 'peg-8 laurate', 'ethylhexyl triazone', 'triethanolamine', 'polyglyceryl-6', 'polyricinoleate', 'poly c10-30 alkyl acrylate', 'pentylene glycol', 'drometrizole trisiloxane', 'caprylyl glycol', 'disodium edta', 'methyl methacrylate crosspolymer', 'potassium sorbate', 'scutellaria baicalensis extract', 'parfum']",£6.00,"Protejați și reîmprospătați pielea cu Garnier Ambre Solaire pentru machiajul Super UV Protection Mist.Cu un SPF50, ceața ușoară poate fi aplicată sub sau peste machiaj, oferind protecție împotriva razelor UVA și UVB dăunătoare.Îmbogățit cu acid hialuronic, ajută la lăsați pielea să se simtă împrospătată și hidratată."
La Roche-Posay Toleriane Ultra 8 Face Mist 100ml,https://www.lookfantastic.com/la-roche-posay-toleriane-ultra-8-face-mist-100ml/12021436.html,Mist,"['glycerin', 'propanediol', 'pentylene glycol', 'allantoin', 'sodium chloride', 'carnosine', 'cocamidopropyl betaine', 'citric acid']",£19.50,"La Roche-Posay Toleriane Ultra 8 Face Mistis Un concentrat calmant și hidratant zilnic, cu o textură ușoară și-apă. Free din alcool și parfum, ceața de față ultra-ușoară a fost special formulată pentru pielea alergică sau ultra-sensibilă.Funcționează pentru a calma și repara bariera pielii și pentru a ameliora înțepăturile, mâncărimea, senzațiile de ardere și roșeața vizibilă.Testat pe pielea alergică, formula cu toleranță ridicată combină puterea calmantă a apei termice cu opt ingrediente esențiale pentru hidratarea instantanee și de lungă durată.Pielea este lăsată să simtă proaspătă, calmată și hidratată.Potrivit pentru utilizare pe față și în jurul contururilor ochilor. Free din alcool și parfum.Non-comedogenic."
Neutrogena Hydro Boost Express Hydrating Spray 200ml,https://www.lookfantastic.com/neutrogena-hydro-boost-express-hydrating-spray-200ml/11671615.html,Mist,"['glycerin', 'isopropyl palmitate', 'petrolatum', 'dimethicon', 'sodium hyaluronate', 'polysorbate 60', 'cetearyl olivate', 'sorbitan olivate', 'c12-20', 'c14-22', 'isohexadecane', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'sodium hydroxide', 'tocopherol', 'chlophenesin', 'parfum', 'benzyl alcohol']",£5.49,"Neutrogena® Hydro Boost Express Hydrating Body Spray aduce expertiză avansată de hidratare facială la îngrijirea corpului, pentru pielea stinsă instantaneu, suplă și radiantă, care durează toată ziua. Această formulă răcoritoare, ultra-ușoară și de răcire este alimentate de acidul hialuronic, super hidrator al pielii capabil să țină până la 1000x greutatea sa în apă.Eliberează continuu hidratarea pielii care se ridică la pielea în timp ce și când pielea ta are nevoie de ea. Rezultate: 79% dintre femei sunt de acord cu pielea este vizibil netedă*74% dintre femei sunt de acord cu aspectul pielii și se simt frumoase toată ziua ** 160 de voluntari, studiul consumatorilor, în decurs de 1 săptămână, o dată pe zi."
